,GDP_Growth,Inflation,Scenario
142,5.540585885947761,2.0565710922350964,Base
143,9.449238963748535,-3.985028709627141,Base
144,2.8227365239614377,5.66764601181884,Base
145,9.574364413325073,-10.037979050367179,Base
146,10.871936654232925,-4.421257384032127,Base
147,6.972286694351734,1.8790490411347722,Base
148,10.087671507913575,1.5751353569840918,Base
149,7.156965995269848,-6.8007127172539015,Base
150,6.563554518429705,15.194553144130442,Pessimistic
151,7.510563921017885,9.763619239700773,Base
152,10.39606720004121,2.6209843776186963,Base
153,8.481749501380468,8.379681680108765,Base
154,11.467423503573155,3.5735980409182933,Base
155,8.843143031674929,-7.712968310702482,Base
156,12.467915493488327,9.767857905636918,Base
157,10.778736709526466,-13.437486360280783,Optimistic
158,6.421030346281658,5.667246620053792,Base
159,10.717614761539018,4.081340120890278,Base
160,10.290216529772275,-6.619811091985411,Base
161,7.4882030383322205,9.056955951622507,Base
162,11.23001131398174,3.290674214514018,Base
163,9.460149834364737,14.60415393038644,Base
164,9.360170848180111,-10.18446336573754,Base
165,5.9805946564518955,-0.1969342806981016,Base
166,11.167430738304038,-1.3927738803287344,Base
167,9.96605885735424,3.1725698186236864,Base
168,9.415266484249168,3.35150346805691,Base
169,12.486518585808364,-7.209895608217126,Optimistic
170,6.6097355022195785,1.7665148441448184,Base
171,11.162455944020856,-15.21355735886193,Optimistic
172,10.649726967606615,-4.0705152637916004,Base
173,10.24020482792662,-0.24173736548453117,Base
174,3.955309879061075,1.7421961721508135,Base
175,14.347725953618319,-11.389233019623576,Optimistic
176,7.008914420500826,-2.9786820259850035,Base
177,9.10519937850105,3.576882321090568,Base
178,10.574768970592611,-14.033343104761059,Base
179,8.045150558086668,3.881133824675181,Base
180,2.902410468516625,17.136761922581947,Pessimistic
181,2.617256787600949,21.253525608003148,Pessimistic
182,6.586461820840298,9.051457973724652,Base
183,7.138693151436777,8.335398899546693,Base
184,6.190161147989324,-6.488654745779998,Base
185,5.766232691147675,1.707838062163993,Base
186,11.146435661150392,-5.2914191133634,Base
187,4.776600178461677,1.310643673232853,Base
188,11.537696104228596,-5.151305911980854,Base
189,8.126595725247507,-3.01236576211848,Base
190,7.9182417486144026,7.829407848797567,Base
191,9.67897963959042,-1.8181964588462252,Base
192,10.668422578860227,-0.24195851464468543,Base
193,11.976094762168984,-8.91045717498242,Optimistic
194,12.108662038637767,4.793782435444601,Base
195,8.163147345011216,4.019959100538488,Base
196,11.690307683873431,-25.166353211941097,Optimistic
197,10.481783797777002,-11.525782284271953,Base
198,9.404688013075944,-6.283506980587986,Base
199,8.313746004293467,9.370678388982412,Base
200,9.455088314250734,-6.407831697624993,Base
201,10.73391714714008,1.8084449923234156,Base
202,7.046188517750881,6.905708291205738,Base
203,5.380617909415858,7.968671095358864,Base
204,7.970493174404014,16.08375855837962,Base
205,6.394864995551277,-12.085729192439608,Base
206,11.90716622715841,-6.482794549513677,Optimistic
207,8.196204700031222,-12.838856537663041,Base
208,7.683845015404023,6.508330822914138,Base
209,7.394813679211639,-11.197668755347145,Base
210,7.0005601076476065,26.748509354931265,Pessimistic
211,10.781314977419534,-9.44626537737091,Optimistic
212,10.992090751373492,5.906078625197713,Base
213,11.023555927197695,-0.6910756659817507,Base
214,13.414436163039607,3.9160197762497146,Base
215,9.3752527077238,4.858407371336617,Base
216,6.389528640460446,9.13861383785341,Base
217,10.876973653677075,-8.116952525767571,Optimistic
218,5.698914704943682,10.232699766027418,Pessimistic
219,9.514586854921015,0.9799868282953343,Base
220,9.556860974907421,14.706329014879204,Base
221,7.743856740421114,0.4501939780453904,Base
222,12.141872114344105,-12.596247941994449,Optimistic
223,8.338222854100865,10.621691072842712,Base
224,9.840724370315199,1.8327406626560443,Base
225,7.818117900822794,17.36329053837577,Base
226,8.891118403349912,1.1519810087977715,Base
227,7.569397979721961,8.596400644896706,Base
228,11.381071655349938,4.7223944673873754,Base
229,11.897969243105184,-10.497962839889123,Optimistic
230,7.7799794064358405,8.171054639549496,Base
231,6.247176507517989,8.19248013580809,Base
232,5.595068616164987,5.468144250663046,Base
233,9.59253745794974,-4.371888294957242,Base
234,10.651717886367237,-5.329155014961032,Base
235,9.701030598547757,0.9468925663832017,Base
236,7.768579059554575,2.773244074914639,Base
237,8.075815750445772,-7.696309869789023,Base
238,8.877910880829809,13.244980863552568,Base
239,9.214186410398595,6.788568013061447,Base
240,8.373300288761941,-6.823989086131769,Base
241,6.347136634326411,-7.937201031364394,Base
242,11.42218326774926,-2.562738407661896,Base
243,7.021792212097591,-6.1248534500036715,Base
244,13.331343954331572,-10.02522901682494,Optimistic
245,10.859541152257636,25.15812357567644,Base
246,9.004060888645146,-0.5040069651307055,Base
247,10.099476437022865,3.3846381047169407,Base
248,9.327875145345304,-19.812785732330386,Base
249,7.843207781495669,0.06381126899141965,Base
250,7.92366879209653,4.564319236614628,Base
251,9.63709726934317,16.574102010895505,Base
252,10.63130333648229,7.9169227934218345,Base
253,12.014897987033354,-8.603924955378874,Optimistic
254,6.74596811201213,4.784961643034225,Base
255,9.500312191610641,2.8061977871669446,Base
256,11.35189939111861,6.278102524631314,Base
257,9.645807170321387,-3.3088630189666817,Base
258,10.233555401638334,5.631529676371077,Base
259,11.476293564389687,-15.309631189698667,Optimistic
260,8.012026037703656,2.908930360958829,Base
261,8.378935412479807,-3.4176727684186607,Base
262,6.052023940902357,14.786489934968316,Pessimistic
263,8.153875550278245,-7.651446407603097,Base
264,7.387578773247742,-3.5987034178485997,Base
265,8.545876153970775,1.4625390579820603,Base
266,9.388863419676355,-2.142506744373803,Base
267,9.411005481994787,2.153822122670624,Base
268,9.796729189810106,-5.499303328389965,Base
269,6.019124890621472,14.735318462237496,Pessimistic
270,8.737459258575003,3.4743202960829986,Base
271,9.072682216111199,-0.7254189624876228,Base
272,6.966314801354614,-0.18545846571214217,Base
273,9.578041335961458,-5.248732957792508,Base
274,11.344198153529826,-7.1303373150365115,Optimistic
275,10.304182552356057,-10.322373616486862,Base
276,8.68023501549115,11.732442515972842,Base
277,7.880864753724278,-4.837060699738962,Base
278,7.566733523023535,0.015071767358023763,Base
279,11.57585989288875,1.4881336200957271,Base
280,11.424088693066562,-12.952773481417456,Optimistic
281,12.551471482223587,-2.1015078846265527,Base
282,5.885195117555066,12.509111147845474,Pessimistic
283,11.42522992918012,-0.14706717795535607,Base
284,14.805666598181483,-4.563061223892864,Base
285,9.733400470429801,9.293750534146733,Base
286,10.21809060430645,2.7186898764505916,Base
287,5.688802436161384,9.724404492507281,Pessimistic
288,9.34348850251094,1.686708169963045,Base
289,5.937108661983559,14.16982231743294,Pessimistic
290,10.552507688990824,-0.09732444027213039,Base
291,7.193857455701872,-9.523827739335706,Base
292,9.449476430062482,9.361828560594954,Base
293,10.116114654247724,-3.2367241899286565,Base
294,12.918058820837155,-9.22820530925993,Optimistic
295,6.371664939055506,6.566712638567697,Base
296,10.706267192617409,4.870096832806725,Base
297,6.955393762619614,-8.329855374572906,Base
298,5.809340280800229,-6.3795957444371325,Base
299,8.790114636907623,11.391890674130703,Base
300,9.77366358569288,-2.6956562478204655,Base
301,6.561229011773122,2.0679480831957777,Base
302,12.37269586869421,-10.530347048725618,Optimistic
303,7.976842678457675,-1.8151625468065729,Base
304,9.112756087692727,-4.051395652872429,Base
305,6.534675971344934,1.8473431958125515,Base
306,6.530225206312563,7.085585145738371,Base
307,12.119283384981506,-14.878987445474074,Optimistic
308,7.813163975001844,4.925392032390768,Base
309,10.869479527008608,3.079560272901296,Base
310,7.299818308100135,11.216624390409038,Base
311,11.505508845675871,0.5346135580046845,Base
312,8.746148954766463,2.1871855309203654,Base
313,10.089718874596961,-3.8764274678012978,Base
314,9.877096013455802,3.034921363793963,Base
315,4.751065282434587,13.141563680792169,Pessimistic
316,7.032626299962736,12.42256303543194,Base
317,8.028910083763764,5.422839283532854,Base
318,10.345740336268413,-10.409709997080657,Base
319,9.608632652270275,2.5719291106200206,Base
320,10.460152739632026,6.253301320542285,Base
321,7.227036530578474,22.77914335928467,Base
322,6.123267087094,18.63425178662465,Pessimistic
323,7.480278521837534,-2.2821218741422147,Base
324,8.489642526628808,4.463526501170016,Base
325,10.634515971772803,-2.2970925072947543,Base
326,7.741755971050652,6.587560510405362,Base
327,10.964893021356076,-11.220592338396543,Optimistic
328,8.778217762933266,-0.5059966440489103,Base
329,7.587876812319155,6.940016125833932,Base
330,9.060949977179678,9.150238094193956,Base
331,6.971154330498501,-0.6842928119112501,Base
332,10.556939824268486,-5.786377276778839,Base
333,7.4299632131819555,7.1368582074416045,Base
334,8.027374823012773,10.05536341609187,Base
335,6.789681137050614,10.533620780976513,Pessimistic
336,8.710069669571203,2.784661519594412,Base
337,9.433510208418593,-5.696330606172264,Base
338,9.845807850371274,-2.376391803954288,Base
339,9.167162942671414,2.516759824103376,Base
340,9.697480110002566,-5.5625538660156275,Base
341,7.8134318114226256,8.159667531437712,Base
342,6.999827495604008,4.1859718860897255,Base
343,7.8441135608878625,1.0588733631752394,Base
344,10.728332773852888,-0.9604093219545615,Base
345,11.996026969487689,-13.72200428600538,Optimistic
346,8.868307712863679,-10.864797226636686,Base
347,13.211611698680485,2.2549937188091436,Base
348,11.252135843674813,-8.065768141321541,Optimistic
349,9.632217094862353,-5.557296871556691,Base
350,6.483137030428409,9.227446593128292,Pessimistic
351,7.428382390684121,9.451292626581068,Base
352,10.240587460004686,-4.989695254222924,Base
353,5.019355309297907,13.18777001545295,Pessimistic
354,6.681956071035581,-4.07149724355083,Base
355,7.130421017277709,12.620253642089162,Base
356,5.380153255476508,1.6508454870107978,Base
357,5.956695395503796,9.227499951622788,Pessimistic
358,5.347342818425025,17.30594206909911,Pessimistic
359,9.966723914329467,-6.138534762377366,Base
360,6.804595965331886,17.08631470558083,Pessimistic
361,6.306929622815253,3.8707951104888796,Base
362,7.554206802397866,0.8231084906133144,Base
363,9.662013058353057,-15.358844357247063,Base
364,9.429079031118649,-6.275664718122631,Base
365,7.694216013979384,7.9034073028672704,Base
366,10.94857110829129,-3.6231652022206355,Base
367,9.185091157248245,3.3963541802030983,Base
368,7.920611856911414,17.567610270236496,Base
369,8.263104186177957,-0.04791988673819647,Base
370,9.571397600204978,4.550233837221848,Base
371,4.72524914735323,12.876751227951559,Pessimistic
372,10.87047750340038,7.412499613289567,Base
373,8.887424168324893,5.1436019406802655,Base
374,6.348003404894455,14.904842609816818,Pessimistic
375,10.401507407099542,2.5255863120091977,Base
376,9.665947277739688,0.9404239579308868,Base
377,13.470462012977656,2.146226296478879,Base
378,8.621658524179148,1.2506476644583966,Base
379,8.20483563574831,-10.109770054062086,Base
380,10.952718069206341,-2.2137085292505194,Base
381,6.399701053689955,7.045334824262037,Base
382,8.540989699735922,6.814991126961747,Base
383,9.893162201513226,-8.058550107520615,Base
384,15.668179814016115,-13.08452010656308,Optimistic
385,3.8886679214826474,34.90831800606776,Pessimistic
386,9.036896275179286,2.7999769084410238,Base
387,8.43853053311494,7.99049929690626,Base
388,9.950848446614211,-5.6251523461614354,Base
389,8.219949161537855,5.762134120590115,Base
390,6.839637135362312,4.446647761916375,Base
391,8.732192088556019,16.934830253085547,Base
392,9.053174225066687,0.5193224216295482,Base
393,6.290087450632967,7.788729524106605,Base
394,7.258301703505847,2.8288689618499774,Base
395,6.080292869992968,12.581855132413754,Pessimistic
396,4.559530488090742,11.685822181864584,Pessimistic
397,9.104618527074107,1.436083652478306,Base
398,6.121617491021253,10.742412983069615,Pessimistic
399,5.431770877684673,6.735616264009918,Base
400,4.453635647207046,11.152904870757116,Pessimistic
401,5.550312305741871,19.417536898946516,Pessimistic
402,8.652464959894631,7.658248301855478,Base
403,8.597838722498974,-0.4409864794419285,Base
404,11.632099891047393,-1.5498391379987746,Base
405,8.61181278773703,15.076543193400116,Base
406,6.8235526771441535,-1.5379195972906843,Base
407,5.461752197534988,13.5212828450287,Pessimistic
408,11.430081197385022,-15.923596671127912,Optimistic
409,6.372804474117679,8.758420457681282,Base
410,5.77550059188384,8.230742332276328,Base
411,7.9085942760158225,10.464414531185355,Base
412,9.069597073091288,-5.612223215941599,Base
413,11.45930619723408,-14.956276552599677,Optimistic
414,6.134483603777057,8.93598039844616,Base
415,3.279184919277533,12.30283952867289,Pessimistic
416,11.318317295678144,0.8673915051392194,Base
417,5.888014087457059,-4.905775113242855,Base
418,8.346359280422405,1.7090482321566411,Base
419,8.480408043749051,2.105191051615744,Base
420,10.677926542823478,6.6590985745454105,Base
421,9.68418907627314,-4.177069692873674,Base
422,7.093793200870463,7.114418270686863,Base
423,7.979724095042835,4.902589413780982,Base
424,10.592400350220728,2.912408483368868,Base
425,4.608061434182049,15.814213416463057,Pessimistic
426,6.8517063631640704,8.515857274422256,Base
427,8.323217335853322,8.309541886726972,Base
428,11.387688395372978,-14.963960492487871,Optimistic
429,8.618596537563878,4.853314497729864,Base
430,6.46133952728246,-21.181163494399406,Base
431,11.112420211191528,-15.270877626333062,Optimistic
432,9.473175902310873,11.756512463959393,Base
433,12.183491722787748,-3.6057316129612422,Base
434,8.472138189011881,2.348287661067621,Base
435,7.529373617033118,18.252220294175885,Base
436,8.198113155516804,-9.354621626178767,Base
437,11.344237098130098,-9.324533977589457,Optimistic
438,8.207029647630643,5.086388667926482,Base
439,7.093679116718757,14.781740925860795,Base
440,10.359579576978215,3.2980257271839992,Base
441,9.649039050620258,-3.162462538554832,Base
442,7.302070862287646,0.5956907936982323,Base
443,9.81369645088441,2.955668565219401,Base
444,11.084471688399884,-12.890415192275306,Optimistic
445,8.787034828711011,12.892314512003185,Base
446,10.584357202521858,1.4212940061713284,Base
447,10.590671693851341,-6.938231494403739,Optimistic
448,7.447030149093933,2.746770106502375,Base
449,10.122614784774655,-10.197398751250311,Base
450,12.038098466675851,-5.331874416311566,Base
451,9.87553517313422,-8.918807696957977,Base
452,9.246453190344461,-16.410705662073063,Base
453,3.506075212471602,12.378875361311593,Pessimistic
454,9.723732855041668,-3.0884531884308384,Base
455,6.913426260841976,-3.4217091532152146,Base
456,6.814983517383457,11.165278357459071,Pessimistic
457,7.132576449043951,12.069316684071335,Base
458,9.487778271815543,2.0286140933119294,Base
459,10.401688845327058,1.1058377901824001,Base
460,9.265723796306798,-1.655250292607271,Base
461,8.752038895917131,4.453912384823448,Base
462,8.398753262174456,-5.184254866857144,Base
463,8.421646574462837,12.393989155083935,Base
464,9.957751342986613,6.069653131828538,Base
465,4.837056302474339,16.664526006802223,Pessimistic
466,8.591048846040213,10.008875038112825,Base
467,7.764159235750869,11.588884083299677,Base
468,13.077052757363957,-10.988193161544835,Optimistic
469,8.217441850090303,10.938935584246686,Base
470,5.725718573899243,-7.663653473046563,Base
471,7.457622515752878,0.08439647767566344,Base
472,7.574089871774907,4.270802517853771,Base
473,7.571688879879083,6.210279751012116,Base
474,10.144822378771375,7.694156421465967,Base
475,9.761713079890116,-3.7598396158908485,Base
476,11.822190486464082,13.632140620018552,Base
477,9.9632007366207,10.649073806294432,Base
478,11.54324518884248,9.031374714875017,Base
479,9.507848757802865,3.9870385560587005,Base
480,8.64269434387313,2.740087362853723,Base
481,7.513984772334923,6.6185895195018425,Base
482,11.0561538346891,-1.5824058594899082,Base
483,5.605223474580297,-1.049368903775001,Base
484,6.542573512521833,10.501391023597341,Pessimistic
485,7.878927289435783,-4.195294506859788,Base
486,7.316778394651843,-0.4694207414951491,Base
487,8.33666713825072,-0.6131118035554539,Base
488,10.739231448239448,1.0844780055687364,Base
489,7.1703568269560725,17.481876934376565,Base
490,7.671765667019024,8.297624741919217,Base
491,10.558955580534668,-18.784561595395488,Base
492,7.907643088020413,7.643720330661116,Base
493,7.18274485558151,19.42398930466239,Base
494,10.582631259980813,3.6383219614551336,Base
495,6.653530673761992,-0.8720083583070368,Base
496,8.090592339995963,4.020872685734555,Base
497,9.50359912531501,1.3719128585271525,Base
498,8.577155827343578,-8.052236737331771,Base
499,13.203053854159428,-4.288688236248273,Base
500,14.086503173555414,-13.344875438203797,Optimistic
501,11.695543983175593,-3.318236987993075,Base
502,11.667155303646584,0.3751406816300884,Base
503,9.085777235017895,-0.7069572802459682,Base
504,6.507609990240759,21.629542263995553,Pessimistic
505,7.806893463966876,7.280482503795507,Base
506,9.534133096770702,8.257529468528835,Base
507,10.341730845049558,-0.022434369142450006,Base
508,10.277820446241817,-19.416593907485975,Base
509,10.860205786322378,-10.686272252720668,Optimistic
510,12.890535336169506,0.0339346201558679,Base
511,4.712648499315598,17.299540690079795,Pessimistic
512,9.022794231194782,8.149498388368642,Base
513,9.211687668836937,-0.4188005264554664,Base
514,10.365417242753063,-1.0516879440964328,Base
515,2.8925441441486774,4.2371268333547265,Base
516,5.416666147986959,-3.1464289370445035,Base
517,5.755523899423585,12.50397570704186,Pessimistic
518,10.325287426000033,-16.46401004577955,Base
519,8.862399193681863,4.346427198331769,Base
520,6.578079663642689,8.910465860162953,Base
521,11.391192890622838,-6.235905080312352,Optimistic
522,9.746217950797357,0.2535045047429629,Base
523,8.402700116548381,-5.6879832023316945,Base
524,10.617146559211886,-9.755626776944592,Optimistic
525,8.01833657624161,5.863796608729089,Base
526,8.678671040017232,3.4367743608296086,Base
527,8.781626866223442,-4.667968363915364,Base
528,9.936971539532786,-5.800132400318448,Base
529,6.270299085927979,25.167867187735066,Pessimistic
530,9.930596255331956,5.066272171006971,Base
531,12.506332547906247,-0.6343103400934926,Base
532,6.873021031544197,12.042159848708932,Pessimistic
533,8.443189376977639,-7.199541142981746,Base
534,8.907350471726328,-16.684399926600936,Base
535,9.55041742885041,-7.976033970744886,Base
536,7.456018056224285,7.562355502949902,Base
537,5.573006635182875,7.015016514015607,Base
538,10.73021060060148,2.688444156035601,Base
539,7.037687061998407,0.7788766452631597,Base
540,11.738745744722072,-15.158921135493806,Optimistic
541,8.584483620353062,16.930036261866704,Base
542,8.23997718473505,3.027054425494212,Base
543,7.878572833402443,-4.120168443534718,Base
544,8.654121380612317,6.522198807158759,Base
545,11.283789662533978,11.125511657096768,Base
546,7.214060214172656,-3.4056604730371793,Base
547,7.618609988545138,2.1895006941453863,Base
548,6.81247119893715,2.2303407430698354,Base
549,8.938466409963562,0.8616098412726421,Base
550,6.170042088787435,2.945201215713741,Base
551,6.368004622405756,12.036610859956951,Pessimistic
552,7.516491115475211,10.296823622689557,Base
553,6.946999322977767,5.023185680425288,Base
554,11.430641449172013,-5.947762734485019,Base
555,9.82703593066213,-5.289921270245495,Base
556,10.431782804078956,-4.635099086060311,Base
557,7.882781722407367,13.037280669417932,Base
558,10.503317829523452,-4.035946979926377,Base
559,4.994402589557563,9.557372733865366,Pessimistic
560,5.73156198735505,18.470168635083134,Pessimistic
561,4.250992832219375,9.04868611887086,Base
562,4.401378828837193,9.514721204702138,Pessimistic
563,8.173334884067234,-2.368029087386346,Base
564,4.812593812311482,18.635935461453645,Pessimistic
565,14.034337355560691,-15.055791591357224,Optimistic
566,11.369664859965523,0.40173915353362455,Base
567,11.779865937462382,-2.0124648309997535,Base
568,7.405321196413431,11.361914680552545,Base
569,6.839398968790576,-1.6518286282364312,Base
570,10.116885552442852,-3.32368038979402,Base
571,6.80691945523861,8.582885308449784,Base
572,6.989231642958786,9.686873211079574,Pessimistic
573,10.968344416604387,6.748040887564798,Base
574,7.770606022488341,6.439873233498826,Base
575,9.444692545997297,-0.8345386656242035,Base
576,14.01657607691821,-24.631746969028434,Optimistic
577,9.610104567880676,8.015659173494639,Base
578,8.193238587512953,-4.693494873392442,Base
579,9.766413427779876,-5.243382492026123,Base
580,7.3144429239438375,2.1647860790992057,Base
581,11.200539627247435,0.4201527078048872,Base
582,12.509232732406335,-13.347688130832205,Optimistic
583,11.52252712256532,-16.85991184859514,Optimistic
584,9.12438902287036,-3.822333710920532,Base
585,5.412550390034629,15.87225188594038,Pessimistic
586,8.652937084669418,4.29486430844333,Base
587,8.632598637828249,5.020760109791742,Base
588,9.113100161462288,8.848645445158235,Base
589,8.025625352699917,13.728015538002687,Base
590,10.04535925836641,-13.259599906382848,Base
591,6.65846442579383,17.093647312864764,Pessimistic
592,10.788344648408358,-6.9546439921604755,Optimistic
593,8.636336979083882,16.361864733826852,Base
594,10.701702127654144,3.4408045974479355,Base
595,8.97903476917006,0.2684810931142825,Base
596,9.136122531164716,10.858389808140899,Base
597,7.039001612188267,11.15066425663848,Base
598,7.829617681547744,1.5142305734865986,Base
599,9.123860519344923,-3.348719817046238,Base
600,12.393644554097952,-9.687754536090578,Optimistic
601,5.772304649537439,8.5066827028078,Base
602,7.859654726217289,7.087369031844631,Base
603,9.758184156387204,-0.4008638264415496,Base
604,8.777880722709194,1.1685443692909105,Base
605,7.1024967730013975,12.221401157813096,Base
606,6.143096355514682,2.8224788651818202,Base
607,8.313359611037253,1.0647560434276524,Base
608,8.032674182583216,-3.1607400018537923,Base
609,9.56360949646689,-11.649098484057648,Base
610,5.617659979620999,-1.521541559241498,Base
611,9.569614101321262,-4.596009049301784,Base
612,9.419816729569087,-5.499720105885386,Base
613,9.68577969061404,1.2377264938120889,Base
614,8.900760706802583,-5.357442012614266,Base
615,8.76099851727591,-5.657811641066307,Base
616,9.071299893766446,0.8070702368939472,Base
617,5.625931581756044,8.035601354699498,Base
618,10.281375019356958,-0.5602467001913625,Base
619,11.169195043075359,9.626619738533087,Base
620,11.573074175408799,-0.49949189336025235,Base
621,11.48332178611563,1.6266465769267908,Base
